tweet_id,retweet_count,favorite_count
667470559035432960,90,246
667455448082227200,56,183
667453023279554560,85,298
667443425659232256,552,751
667437278097252352,225,435
667435689202614272,82,297
667405339315146752,213,451
667393430834667520,52,188
667369227918143488,154,351
667211855547486208,229,464
667200525029539841,249,592
667192066997374976,95,368
667188689915760640,381,716
667182792070062081,5881,13754
667177989038297088,51,184
667176164155375616,436,583
667174963120574464,74,234
667171260800061440,80,212
667165590075940865,1076,2587
667160273090932737,60,248
667152164079423490,16142,45785
667138269671505920,2089,4396
667119796878725120,123,319
667090893657276420,118,318
667073648344346624,114,381
667070482143944705,14,81
667065535570550784,42,161
667062181243039745,49,210
667044094246576128,47,177
667012601033924608,211,430
666996132027977728,84,232
666983947667116034,929,2440
666837028449972224,529,769
666835007768551424,77,203
666826780179869698,89,243
666817836334096384,238,491
666804364988780544,85,222
666786068205871104,463,721
666781792255496192,181,366
666776908487630848,164,330
666739327293083650,62,223
666701168228331520,208,408
666691418707132416,45,177
666649482315059201,585,1068
666644823164719104,76,220
666454714377183233,201,493
666447344410484738,18,98
666437273139982337,42,117
666435652385423360,48,160
666430724426358785,179,301
666428276349472768,78,156
666421158376562688,107,302
666418789513326592,43,115
666411507551481857,302,415
666407126856765440,32,100
666396247373291520,77,159
666373753744588802,85,175
666362758909284353,522,730
666353288456101888,67,199
666345417576210432,128,274
666337882303524864,84,182
666293911632134144,322,469
666287406224695296,62,138
666273097616637952,73,161
666268910803644416,32,96
666104133288665088,6013,13717
666102155909144576,11,72
666099513787052032,62,142
666094000022159362,68,153
666082916733198337,42,102
666073100786774016,147,299
666071193221509120,54,136
666063827256086533,199,450
666058600524156928,54,106
666057090499244032,128,271
666055525042405380,222,412
666051853826850816,782,1131
666050758794694657,51,125
666049248165822465,41,97
666044226329800704,133,273
666033412701032449,41,113
666029285002620928,42,121
666020888022790149,465,2422
